Author,Year,Week,Num Commits,Lines Added,Lines Deleted,Files Added,Files Deleted,Files Modified,First Commit Date UTC,Last Commit Date UTC
8,2022,24,1,1091,441,2,5,21,06/09/2022 18:35:18,06/09/2022 18:35:18
8,2022,25,1,303,66,4,0,16,06/14/2022 01:19:00,06/14/2022 01:19:00
8,2022,26,3,71,15373,0,1,4,06/22/2022 18:23:19,06/24/2022 00:57:39
8,2022,27,2,28,6,0,0,5,06/27/2022 23:37:14,06/29/2022 22:02:24
8,2022,28,2,275,167,0,2,16,07/08/2022 01:01:46,07/08/2022 01:05:54
8,2022,29,4,24,5,1,0,6,07/12/2022 17:17:43,07/16/2022 19:41:34
8,2022,30,3,6,354,0,10,6,07/20/2022 21:29:14,07/22/2022 20:33:57
8,2022,31,2,212,54,2,0,7,07/27/2022 01:03:26,07/28/2022 00:56:30
8,2022,32,1,882,459,0,0,15,08/05/2022 18:05:37,08/05/2022 18:05:37
8,2022,33,1,60,27,0,0,2,08/08/2022 17:31:23,08/08/2022 17:31:23
8,2022,34,1,28,8,0,0,8,08/19/2022 21:32:06,08/19/2022 21:32:06
8,2022,35,3,5192,37,5,0,9,08/22/2022 23:40:21,08/25/2022 18:19:56
8,2022,36,2,220,139,0,1,11,09/01/2022 23:19:25,09/02/2022 22:43:41
8,2022,40,2,9,0,1,0,1,09/27/2022 21:09:36,09/29/2022 22:43:49
8,2022,41,8,484,164,5,1,26,10/03/2022 21:00:45,10/07/2022 22:03:15
8,2022,43,1,9,9,0,0,5,10/18/2022 21:37:24,10/18/2022 21:37:24
8,2022,44,3,474,289,3,0,46,10/24/2022 16:50:06,10/28/2022 23:25:07
8,2022,45,2,521,36032,0,44,26,10/31/2022 16:42:38,11/02/2022 17:22:56
8,2022,47,7,158,71,5,0,15,11/18/2022 15:55:48,11/18/2022 20:49:55
8,2022,48,3,53352,52955,13,37,846,11/23/2022 03:35:43,11/24/2022 16:21:33
8,2022,49,14,7123,5227,16,0,75,11/28/2022 18:08:34,12/03/2022 00:22:15
8,2022,50,1,2,2,0,0,2,12/07/2022 15:51:04,12/07/2022 15:51:04
8,2023,1,5,520,66,7,0,21,01/03/2023 18:54:59,01/07/2023 02:13:04
8,2023,3,1,3,35,0,0,9,01/18/2023 22:11:45,01/18/2023 22:11:45
8,2023,4,7,223,72,1,0,21,01/23/2023 23:37:59,01/25/2023 21:54:47
8,2023,5,6,703,205,0,2,16,01/31/2023 00:15:15,02/01/2023 02:13:51
8,2023,6,4,562,1003,4,2,43,02/07/2023 21:18:40,02/09/2023 20:47:44
8,2023,7,2,28,18,0,0,2,02/16/2023 22:30:51,02/16/2023 23:53:42
8,2023,8,1,269,30,0,0,3,02/21/2023 18:51:04,02/21/2023 18:51:04
8,2023,9,1,59,30,0,0,2,03/03/2023 23:37:24,03/03/2023 23:37:24
8,2023,10,4,89,9,0,0,5,03/08/2023 19:39:08,03/10/2023 00:50:46
9,2019,20,2,155,13,0,0,10,05/15/2019 16:40:19,05/15/2019 17:28:21
9,2019,21,1,194,218,1,0,18,05/20/2019 23:03:09,05/20/2019 23:03:09
10,2019,20,1,4,3,0,0,4,05/17/2019 00:37:25,05/17/2019 00:37:25
10,2019,22,1,81,12,1,0,7,05/31/2019 17:13:45,05/31/2019 17:13:45
10,2019,23,17,46153,6052,280,59,145,06/03/2019 09:54:47,06/07/2019 14:01:59
10,2019,24,14,565,316,3,0,39,06/10/2019 16:49:14,06/13/2019 18:14:53
10,2019,25,7,1079,539,12,5,60,06/17/2019 18:49:17,06/20/2019 01:14:07
10,2019,26,3,1752,49,31,0,25,06/24/2019 17:47:26,06/26/2019 23:40:36
10,2019,27,5,1230,204,23,0,38,07/02/2019 14:38:09,07/04/2019 07:10:34
10,2019,28,3,720,267,13,1,18,07/11/2019 00:14:55,07/12/2019 17:30:13
10,2019,29,7,1048,914,8,3,143,07/15/2019 14:23:10,07/19/2019 12:45:47
10,2019,30,4,996,300,5,2,98,07/22/2019 17:24:25,07/25/2019 13:16:23
10,2019,31,3,2379,1011,13,0,46,07/31/2019 08:33:06,08/01/2019 23:18:47
10,2019,33,2,57,14,0,0,15,08/12/2019 20:37:03,08/13/2019 06:09:10
10,2019,34,4,299,163,2,0,15,08/21/2019 11:22:56,08/23/2019 16:46:06
10,2019,35,7,969,408,9,0,59,08/27/2019 23:44:46,08/30/2019 23:46:48
10,2019,36,2,421,63,7,0,31,09/03/2019 17:22:02,09/03/2019 23:15:37
10,2019,37,5,614,467,2,3,88,09/09/2019 21:00:43,09/11/2019 19:08:47
10,2019,38,13,2787,455,12,2,83,09/16/2019 16:04:48,09/21/2019 06:38:40
10,2019,39,7,1951,1620,8,2,85,09/23/2019 14:12:39,09/27/2019 16:41:38
10,2019,40,5,948,423,11,0,35,10/01/2019 17:58:36,10/03/2019 17:43:28
10,2019,41,11,2213,242,24,1,43,10/07/2019 20:39:10,10/10/2019 05:52:54
10,2019,42,11,3327,714,4,0,37,10/14/2019 14:35:29,10/18/2019 16:44:50
10,2019,43,11,2238,566,4,4,44,10/21/2019 17:12:37,10/25/2019 09:14:36
10,2019,44,10,2425,735,2,1,34,10/28/2019 12:49:08,11/02/2019 12:33:00
10,2019,45,16,2286,1476,14,3,78,11/05/2019 18:40:02,11/09/2019 07:46:10
10,2019,46,4,210,66,0,0,13,11/12/2019 22:59:29,11/14/2019 19:06:40
10,2019,47,2,23,3,0,0,3,11/19/2019 21:34:38,11/19/2019 23:48:44
10,2019,48,1,247,106,1,0,4,11/27/2019 21:57:01,11/27/2019 21:57:01
10,2019,49,2,145,163,2,0,7,12/03/2019 14:55:13,12/04/2019 19:52:27
10,2019,50,3,825,523,0,0,9,12/10/2019 12:11:54,12/12/2019 08:34:14
10,2019,51,5,87,21,0,0,8,12/15/2019 16:44:07,12/18/2019 15:18:59
10,2020,2,4,688,157,7,0,40,01/06/2020 13:08:43,01/09/2020 18:55:05
10,2020,3,6,679,590,6,3,59,01/12/2020 16:35:49,01/17/2020 15:16:50
10,2020,4,8,86,206079,0,814,14,01/21/2020 18:47:14,01/23/2020 14:26:15
10,2020,5,5,50,28,1,1,10,01/30/2020 16:00:53,01/30/2020 20:15:30
10,2020,6,11,65,41,0,0,14,02/04/2020 17:29:03,02/07/2020 19:23:28
10,2020,7,9,266,39,3,0,29,02/10/2020 21:48:34,02/11/2020 14:08:34
10,2020,8,1,26,25,0,0,1,02/21/2020 00:18:05,02/21/2020 00:18:05
10,2020,9,17,817,349,10,1,60,02/24/2020 19:29:47,02/28/2020 20:37:18
10,2020,10,17,586,158,5,0,39,03/02/2020 16:30:28,03/04/2020 16:24:35
10,2020,12,20,4607,1884,17,7,31,03/16/2020 17:34:26,03/19/2020 16:17:55
10,2020,13,35,927,488,11,2,74,03/23/2020 23:25:44,03/27/2020 19:33:44
10,2020,14,19,419,117,3,0,35,03/30/2020 20:23:06,04/01/2020 16:15:55
10,2020,15,9,636,335,5,0,43,04/08/2020 16:41:31,04/11/2020 17:44:41
10,2020,16,6,379,489,2,4,28,04/14/2020 13:17:26,04/14/2020 20:50:26
10,2020,17,23,533,334,3,1,45,04/21/2020 09:57:09,04/24/2020 08:53:11
10,2020,18,10,91,40,0,0,15,04/30/2020 08:49:32,04/30/2020 18:20:49
10,2020,19,33,1761,1045,12,4,678,05/04/2020 22:22:57,05/09/2020 09:09:37
10,2020,20,39,950,808,3,0,74,05/11/2020 15:11:17,05/15/2020 22:19:01
10,2020,21,30,782,154,6,1,79,05/18/2020 19:23:13,05/23/2020 17:59:02
10,2020,22,4,4,4,0,0,4,05/24/2020 22:14:54,05/30/2020 00:16:01
10,2020,23,13,1243,1167,3,2,50,06/03/2020 17:01:27,06/06/2020 21:42:50
10,2020,24,16,279,141,0,0,30,06/09/2020 21:47:55,06/11/2020 17:10:18
10,2020,25,7,8,8,0,0,7,06/18/2020 07:18:36,06/19/2020 17:08:59
10,2020,26,33,1382,997,15,6,105,06/23/2020 15:23:31,06/27/2020 20:58:01
10,2020,27,17,428,265,4,1,36,06/29/2020 15:32:28,07/02/2020 18:51:04
10,2020,28,19,528,303,1,1,41,07/06/2020 20:15:41,07/11/2020 15:20:55
10,2020,30,4,161,23,2,0,8,07/22/2020 21:19:05,07/24/2020 16:00:31
10,2020,31,1,2,2,0,0,1,08/01/2020 17:24:47,08/01/2020 17:24:47
