Author,Year,Week,Num Commits,Lines Added,Lines Deleted,Files Added,Files Deleted,Files Modified,First Commit Date UTC,Last Commit Date UTC
118,2020,33,2,20566,533,111,1,5,08/10/2020 17:39:36,08/13/2020 00:14:43
118,2020,34,1,91,23,0,0,5,08/16/2020 05:10:56,08/16/2020 05:10:56
118,2020,37,1,17,6,0,0,1,09/11/2020 21:05:16,09/11/2020 21:05:16
118,2020,38,1,2,2,0,0,1,09/15/2020 20:51:32,09/15/2020 20:51:32
118,2020,49,1,14044,1200,119,52,148,12/03/2020 01:13:27,12/03/2020 01:13:27
118,2020,50,2,45,14,1,1,0,12/07/2020 23:18:37,12/12/2020 03:37:56
118,2020,51,4,7,7,0,0,5,12/17/2020 16:50:40,12/18/2020 03:42:30
120,2019,26,1,504,224,0,0,22,06/28/2019 22:52:16,06/28/2019 22:52:16
120,2019,27,3,2457,1192,0,0,72,07/02/2019 13:57:05,07/03/2019 02:34:04
120,2019,40,1,236,0,1,0,0,10/03/2019 00:48:11,10/03/2019 00:48:11
121,2019,26,1,143,74,0,0,4,06/29/2019 03:53:13,06/29/2019 03:53:13
121,2019,27,3,1487,827,0,0,60,07/02/2019 00:13:09,07/03/2019 03:22:09
122,2019,27,4,2729,1337,0,0,96,07/01/2019 20:03:15,07/03/2019 00:11:50
122,2019,32,1,15,15,0,0,9,08/05/2019 20:57:34,08/05/2019 20:57:34
123,2019,27,1,1,1,0,0,1,07/02/2019 04:26:50,07/02/2019 04:26:50
124,2019,30,1,2,2,0,0,1,07/24/2019 17:01:54,07/24/2019 17:01:54
124,2019,33,1,4,4,0,0,2,08/14/2019 17:44:16,08/14/2019 17:44:16
124,2019,40,1,9,8,0,0,1,10/03/2019 10:15:08,10/03/2019 10:15:08
125,2019,32,1,379,87,3,1,17,08/06/2019 06:38:09,08/06/2019 06:38:09
119,2019,32,1,1,1,0,0,1,08/08/2019 03:14:57,08/08/2019 03:14:57
119,2019,33,2,538,618,1,4,26,08/13/2019 21:03:15,08/14/2019 15:41:32
126,2019,34,2,13,2,1,0,1,08/23/2019 16:44:04,08/23/2019 22:10:51
126,2019,40,3,366,166,0,0,15,10/03/2019 10:18:27,10/05/2019 00:57:04
126,2019,43,2,827,63,2,0,12,10/23/2019 15:59:08,10/26/2019 00:30:51
126,2019,44,1,20,4,0,0,3,11/01/2019 22:01:04,11/01/2019 22:01:04
126,2019,45,1,44,41,0,0,2,11/08/2019 21:09:02,11/08/2019 21:09:02
126,2019,49,1,104,104,0,0,1,12/03/2019 00:25:55,12/03/2019 00:25:55
127,2019,35,1,19,0,0,0,1,08/27/2019 17:38:02,08/27/2019 17:38:02
127,2020,34,1,51,9,0,0,1,08/18/2020 22:44:39,08/18/2020 22:44:39
128,2019,35,1,1,1,0,0,1,08/30/2019 14:05:07,08/30/2019 14:05:07
129,2019,37,1,174,33,1,0,6,09/13/2019 20:43:16,09/13/2019 20:43:16
129,2019,40,2,157,4,2,0,9,10/02/2019 01:40:44,10/03/2019 01:10:54
129,2019,42,1,0,1,0,0,1,10/13/2019 23:39:15,10/13/2019 23:39:15
129,2019,43,1,304,11,1,0,6,10/22/2019 23:40:14,10/22/2019 23:40:14
129,2019,44,3,241,56,1,0,8,10/29/2019 17:23:02,11/01/2019 22:01:21
129,2019,46,1,25,21,0,0,3,11/11/2019 21:42:42,11/11/2019 21:42:42
129,2019,47,1,26,102,0,0,3,11/22/2019 18:22:40,11/22/2019 18:22:40
130,2019,38,1,2,1,0,0,1,09/17/2019 17:21:30,09/17/2019 17:21:30
130,2019,47,1,157841,17,8,0,6,11/23/2019 07:07:30,11/23/2019 07:07:30
130,2019,49,1,147,16,0,0,7,12/02/2019 23:52:16,12/02/2019 23:52:16
130,2019,51,1,62,8,0,0,4,12/17/2019 16:31:01,12/17/2019 16:31:01
130,2020,2,1,190,1,0,0,5,01/11/2020 20:25:57,01/11/2020 20:25:57
130,2020,4,2,102,12,0,0,13,01/23/2020 19:24:12,01/24/2020 16:59:52
130,2020,5,2,174,24,0,0,7,01/28/2020 21:38:18,02/01/2020 19:02:26
130,2020,6,4,156,21,0,0,12,02/06/2020 04:58:49,02/07/2020 23:13:47
130,2020,7,1,76,1,0,0,2,02/12/2020 21:07:10,02/12/2020 21:07:10
130,2020,8,2,105,87,0,0,7,02/21/2020 04:09:33,02/21/2020 04:11:29
130,2020,9,4,339,49,1,0,16,02/24/2020 22:57:36,02/27/2020 21:13:33
130,2020,11,2,110,33,0,0,3,03/11/2020 21:34:20,03/14/2020 00:46:42
130,2020,13,2,284,1300,0,1,7,03/24/2020 19:44:56,03/26/2020 01:40:52
130,2020,15,1,53,51,0,0,3,04/10/2020 23:50:42,04/10/2020 23:50:42
130,2020,19,4,2412,1292,4,0,41,05/05/2020 17:46:44,05/09/2020 04:54:16
130,2020,21,1,82,17,0,0,2,05/21/2020 18:34:09,05/21/2020 18:34:09
130,2020,25,1,77567,41,8,0,36,06/17/2020 20:32:13,06/17/2020 20:32:13
130,2020,27,1,35,24,0,0,6,06/30/2020 16:42:45,06/30/2020 16:42:45
130,2020,28,2,391,95,0,0,28,07/10/2020 23:04:04,07/11/2020 00:40:54
130,2020,42,1,13,10,0,0,3,10/15/2020 06:01:33,10/15/2020 06:01:33
130,2020,44,1,2,2,0,0,1,10/27/2020 22:22:29,10/27/2020 22:22:29
130,2020,45,1,1,1,0,0,1,11/02/2020 19:29:52,11/02/2020 19:29:52
130,2020,50,1,51,7,0,0,3,12/07/2020 19:36:59,12/07/2020 19:36:59
131,2019,38,1,93,85,0,0,9,09/17/2019 17:42:15,09/17/2019 17:42:15
132,2019,38,1,94,2,0,0,2,09/19/2019 16:25:30,09/19/2019 16:25:30
132,2019,40,1,756,49,3,0,4,10/02/2019 03:58:43,10/02/2019 03:58:43
132,2019,44,3,201,40,0,0,7,10/28/2019 23:33:50,10/31/2019 20:09:20
132,2019,45,1,30,1,1,0,1,11/08/2019 23:05:45,11/08/2019 23:05:45
132,2019,46,1,437,49,2,0,4,11/12/2019 01:19:39,11/12/2019 01:19:39
132,2019,48,2,150,188,0,0,46,11/25/2019 22:14:47,11/27/2019 21:42:48
132,2019,51,1,184,3,1,0,2,12/18/2019 17:15:03,12/18/2019 17:15:03
132,2020,1,1,0,0,0,0,1,01/02/2020 22:18:01,01/02/2020 22:18:01
132,2020,2,1,117,38,0,0,4,01/07/2020 21:00:47,01/07/2020 21:00:47
132,2020,3,1,16,0,0,0,1,01/17/2020 22:19:47,01/17/2020 22:19:47
132,2020,4,1,4,1,0,0,1,01/25/2020 01:38:06,01/25/2020 01:38:06
132,2020,5,3,196,263,0,0,24,01/27/2020 22:27:43,01/27/2020 23:45:17
132,2020,7,1,83,1,0,0,2,02/12/2020 21:47:09,02/12/2020 21:47:09
132,2020,9,1,73,0,0,0,1,02/25/2020 01:44:24,02/25/2020 01:44:24
132,2020,10,1,2,0,0,0,1,03/02/2020 18:44:43,03/02/2020 18:44:43
132,2020,11,1,20,6,0,0,8,03/10/2020 23:38:46,03/10/2020 23:38:46
132,2020,13,1,11,7,0,0,1,03/25/2020 23:09:20,03/25/2020 23:09:20
132,2020,17,2,299,18,1,0,7,04/21/2020 22:06:22,04/24/2020 16:43:26
132,2020,18,1,187,13,3,0,2,04/28/2020 17:25:10,04/28/2020 17:25:10
132,2020,20,1,96,30,0,0,4,05/16/2020 05:39:00,05/16/2020 05:39:00
132,2020,21,2,993,138,7,0,16,05/19/2020 20:48:17,05/21/2020 20:30:29
132,2020,22,2,315,244,0,1,43,05/24/2020 08:53:11,05/27/2020 21:15:11
132,2020,24,1,482,88,5,0,8,06/09/2020 18:56:15,06/09/2020 18:56:15
132,2020,27,1,460,133,0,0,9,06/30/2020 16:12:07,06/30/2020 16:12:07
132,2020,28,2,33,9,0,0,3,07/10/2020 23:35:10,07/11/2020 00:33:30
132,2020,33,1,397,11,1,0,2,08/13/2020 01:16:13,08/13/2020 01:16:13
132,2020,34,1,46,4,0,0,2,08/17/2020 19:00:10,08/17/2020 19:00:10
132,2020,40,2,58,31,0,0,6,09/30/2020 18:13:20,09/30/2020 20:07:59
132,2020,43,1,3,3,0,0,2,10/20/2020 02:43:11,10/20/2020 02:43:11
132,2020,48,1,2,0,0,0,1,11/25/2020 01:45:55,11/25/2020 01:45:55
132,2020,50,4,81,55,0,0,9,12/08/2020 00:55:53,12/11/2020 21:19:01
132,2020,51,4,192,94,0,0,14,12/16/2020 21:33:41,12/18/2020 03:43:17
133,2019,39,1,2,2,0,0,2,09/27/2019 17:10:48,09/27/2019 17:10:48
134,2019,40,2,99,28,1,0,6,09/29/2019 00:57:07,10/02/2019 04:23:29
135,2019,40,3,15,12,0,0,4,10/01/2019 00:18:25,10/04/2019 23:40:11
135,2019,44,1,675,607,3,0,67,10/30/2019 18:19:51,10/30/2019 18:19:51
135,2019,45,1,383,18,7,0,8,11/09/2019 04:20:53,11/09/2019 04:20:53
135,2019,50,2,13,5,0,0,2,12/12/2019 19:44:01,12/13/2019 23:18:59
135,2019,51,1,1,1,0,0,1,12/18/2019 22:02:48,12/18/2019 22:02:48
135,2019,53,1,1,1,0,0,1,12/31/2019 21:45:59,12/31/2019 21:45:59
135,2020,1,2,37,44,0,0,3,01/03/2020 21:37:08,01/04/2020 01:06:02
135,2020,3,1,17,0,0,0,2,01/17/2020 19:32:21,01/17/2020 19:32:21
135,2020,4,1,4,4,0,0,1,01/23/2020 00:58:10,01/23/2020 00:58:10
135,2020,5,7,497,29,19,0,53,01/27/2020 21:43:08,02/01/2020 19:09:52
135,2020,6,6,110,73,3,0,18,02/03/2020 18:02:26,02/08/2020 01:20:39
135,2020,7,1,15,40,0,0,8,02/13/2020 21:52:54,02/13/2020 21:52:54
135,2020,8,8,354,164,0,0,68,02/18/2020 17:54:18,02/22/2020 08:45:24
135,2020,9,2,14,21,1,0,12,02/27/2020 18:02:09,02/27/2020 22:29:44
135,2020,10,1,32,16,0,1,3,03/05/2020 20:45:59,03/05/2020 20:45:59
135,2020,11,3,33,5,1,0,4,03/10/2020 20:07:01,03/12/2020 06:00:21
135,2020,12,1,8,1,0,0,1,03/18/2020 22:14:26,03/18/2020 22:14:26
135,2020,13,2,19,13,0,0,8,03/23/2020 22:28:05,03/25/2020 17:51:36
135,2020,14,3,146,132,1,0,19,03/31/2020 16:58:54,04/04/2020 00:38:47
135,2020,15,2,27,1,0,0,2,04/08/2020 02:14:45,04/10/2020 07:06:17
135,2020,16,4,107,52,0,0,15,04/14/2020 00:38:07,04/16/2020 17:23:36
135,2020,17,4,16716,40618,64,177,182,04/19/2020 02:51:00,04/25/2020 06:04:10
135,2020,19,4,209,219,0,0,11,05/04/2020 21:33:13,05/09/2020 07:46:44
135,2020,20,5,112,355,1,5,19,05/12/2020 02:03:01,05/15/2020 18:21:47
135,2020,21,2,6,6,0,0,6,05/19/2020 05:58:07,05/19/2020 22:35:38
135,2020,22,2,58,24,1,0,7,05/28/2020 16:57:38,05/30/2020 08:35:29
135,2020,23,3,135,363,0,0,31,06/01/2020 20:33:31,06/02/2020 21:45:33
135,2020,24,1,2,23,0,0,1,06/11/2020 21:26:16,06/11/2020 21:26:16
135,2020,25,1,24,1,0,0,2,06/15/2020 21:21:11,06/15/2020 21:21:11
135,2020,26,1,0,30,0,0,2,06/26/2020 17:15:30,06/26/2020 17:15:30
135,2020,27,4,114,48,0,0,8,06/29/2020 21:29:12,07/01/2020 19:54:01
135,2020,28,3,249,210,0,0,33,07/06/2020 19:29:46,07/09/2020 21:11:39
135,2020,34,1,29,6,0,0,1,08/18/2020 17:53:49,08/18/2020 17:53:49
135,2020,44,1,41,23,0,0,3,10/30/2020 18:02:43,10/30/2020 18:02:43
135,2020,45,1,93,16,0,0,5,11/05/2020 00:16:03,11/05/2020 00:16:03
135,2020,49,1,10,21,0,0,2,12/05/2020 05:24:02,12/05/2020 05:24:02
135,2020,50,3,69,32,0,0,11,12/08/2020 19:41:07,12/11/2020 04:40:11
136,2019,40,2,676,2,1,0,5,10/02/2019 15:10:44,10/04/2019 23:16:36
136,2019,43,2,683,470,2,1,12,10/21/2019 21:20:17,10/22/2019 22:21:36
136,2019,44,2,148,67,0,0,5,10/28/2019 03:46:11,10/28/2019 21:20:17
136,2019,45,1,464,406,0,0,4,11/07/2019 03:03:52,11/07/2019 03:03:52
137,2019,40,1,25,0,0,0,2,10/02/2019 17:51:35,10/02/2019 17:51:35
137,2020,5,2,14,6,0,0,2,01/31/2020 17:48:48,01/31/2020 22:38:20
137,2020,7,1,7,7,0,0,4,02/12/2020 05:35:13,02/12/2020 05:35:13
138,2019,40,1,169,38,0,0,3,10/03/2019 08:17:59,10/03/2019 08:17:59
138,2020,3,1,2,2,0,0,1,01/13/2020 23:03:39,01/13/2020 23:03:39
138,2020,5,1,6,4,0,0,1,01/30/2020 18:58:46,01/30/2020 18:58:46
138,2020,6,2,37,5,0,0,3,02/03/2020 18:29:10,02/07/2020 21:03:32
138,2020,7,3,4498,3648,3,0,23,02/10/2020 21:46:08,02/13/2020 19:43:29
138,2020,8,3,113,111,0,0,62,02/19/2020 18:58:44,02/21/2020 22:42:01
138,2020,9,2,282,284,0,0,150,02/26/2020 06:13:55,02/26/2020 18:15:03
138,2020,11,1,70,3,1,0,5,03/13/2020 19:01:58,03/13/2020 19:01:58
138,2020,12,1,22,59,0,0,4,03/19/2020 20:32:07,03/19/2020 20:32:07
138,2020,13,8,33461,693,2,0,47,03/23/2020 17:48:31,03/27/2020 01:36:41
138,2020,14,1,12,0,0,0,1,04/04/2020 00:18:21,04/04/2020 00:18:21
138,2020,15,1,11,39,0,0,2,04/08/2020 05:06:48,04/08/2020 05:06:48
139,2019,42,1,687,53,5,0,31,10/17/2019 23:02:01,10/17/2019 23:02:01
139,2020,4,1,2,1,0,0,1,01/21/2020 20:29:42,01/21/2020 20:29:42
139,2020,6,2,5671,109,53,0,36,02/03/2020 19:41:17,02/04/2020 19:04:46
139,2020,7,1,4,1,0,0,2,02/10/2020 21:16:45,02/10/2020 21:16:45
139,2020,8,1,10,47,0,0,5,02/18/2020 23:50:49,02/18/2020 23:50:49
139,2020,10,3,513,333,5,0,23,03/03/2020 23:07:21,03/06/2020 18:46:07
139,2020,14,1,154,51,1,0,14,03/31/2020 03:27:09,03/31/2020 03:27:09
139,2020,15,1,76,46,0,0,14,04/07/2020 17:56:00,04/07/2020 17:56:00
139,2020,18,2,10,9,0,0,9,04/28/2020 18:56:53,04/29/2020 00:15:11
139,2020,19,1,7,7,0,0,2,05/06/2020 18:39:35,05/06/2020 18:39:35
139,2020,20,1,2,2,0,0,2,05/14/2020 23:08:03,05/14/2020 23:08:03
139,2020,21,1,91,6,1,0,5,05/21/2020 23:49:32,05/21/2020 23:49:32
139,2020,30,1,430,1573,3,5,42,07/20/2020 21:20:14,07/20/2020 21:20:14
139,2020,34,1,12,1,0,0,1,08/19/2020 17:15:20,08/19/2020 17:15:20
139,2020,42,1,96,151,0,0,9,10/13/2020 16:56:25,10/13/2020 16:56:25
139,2020,50,1,17,16,0,0,10,12/10/2020 21:35:44,12/10/2020 21:35:44
139,2021,6,1,167,26,2,0,5,02/03/2021 01:22:42,02/03/2021 01:22:42
139,2021,23,1,5,2,0,0,1,06/01/2021 19:09:02,06/01/2021 19:09:02
139,2021,26,1,6,6,0,0,3,06/25/2021 22:39:49,06/25/2021 22:39:49
139,2021,47,1,57,1,0,0,2,11/19/2021 18:29:07,11/19/2021 18:29:07
140,2019,45,1,2,2,0,0,1,11/04/2019 15:28:17,11/04/2019 15:28:17
141,2019,46,1,5,3,0,0,2,11/14/2019 01:26:49,11/14/2019 01:26:49
141,2022,28,1,295,3,4,0,3,07/06/2022 18:55:22,07/06/2022 18:55:22
141,2022,46,1,1,1,0,0,1,11/07/2022 22:19:39,11/07/2022 22:19:39
141,2023,16,1,11,1,0,0,3,04/21/2023 16:49:15,04/21/2023 16:49:15
141,2023,19,2,1003,267,3,0,14,05/08/2023 19:55:13,05/08/2023 20:58:09
141,2023,26,1,32,6,0,0,4,06/28/2023 00:02:56,06/28/2023 00:02:56
142,2019,49,1,1,1,0,0,1,12/07/2019 20:19:38,12/07/2019 20:19:38
142,2019,50,19,571,439,1,0,53,12/08/2019 01:52:53,12/14/2019 01:40:24
142,2020,1,2,10,16,0,0,2,01/03/2020 16:30:31,01/03/2020 21:49:49
142,2020,5,6,394,42,3,0,12,01/29/2020 00:27:53,02/01/2020 21:43:36
142,2020,6,7,1528,1480,2,0,20,02/04/2020 20:07:02,02/06/2020 23:03:40
142,2020,7,10,861,622,3,0,77,02/12/2020 23:20:10,02/14/2020 14:24:14
142,2020,10,3,853,203,11,0,49,03/02/2020 19:28:21,03/02/2020 23:11:39
142,2020,14,2,809,163,10,0,36,04/04/2020 00:36:24,04/04/2020 00:38:10
143,2020,1,1,2,2,0,0,1,01/02/2020 22:15:15,01/02/2020 22:15:15
143,2020,2,5,22,22,0,0,8,01/06/2020 17:42:07,01/08/2020 19:23:34
143,2020,3,1,262,262,0,0,81,01/13/2020 22:11:18,01/13/2020 22:11:18
144,2020,2,1,1,1,0,0,1,01/06/2020 17:43:47,01/06/2020 17:43:47
145,2020,3,1,303,16,4,0,9,01/17/2020 06:13:24,01/17/2020 06:13:24
146,2020,5,2,59,63,2,0,3,01/28/2020 19:15:05,01/29/2020 00:00:02
146,2020,6,1,2,0,0,0,1,02/07/2020 18:06:52,02/07/2020 18:06:52
146,2020,14,1,10,18,0,0,1,03/31/2020 16:36:07,03/31/2020 16:36:07
146,2020,17,1,7,3,0,0,1,04/23/2020 17:03:01,04/23/2020 17:03:01
147,2020,5,1,31,17,0,0,5,01/29/2020 11:06:43,01/29/2020 11:06:43
148,2020,6,1,4,5,0,0,1,02/04/2020 22:26:36,02/04/2020 22:26:36
149,2020,15,1,55,9,0,0,2,04/08/2020 17:06:27,04/08/2020 17:06:27
149,2020,16,1,2,1,0,0,1,04/15/2020 17:08:17,04/15/2020 17:08:17
149,2020,17,3,14948,463,58,1,6,04/21/2020 06:24:25,04/25/2020 03:53:49
149,2020,18,2,19,712,0,14,14,04/28/2020 04:31:43,04/29/2020 21:03:39
149,2020,19,3,3103,1602,10,5,7,05/05/2020 00:58:49,05/09/2020 05:47:36
149,2020,20,2,19,18,0,0,4,05/14/2020 02:38:22,05/15/2020 22:59:55
149,2020,21,3,588,8,3,0,7,05/19/2020 01:08:56,05/22/2020 22:01:36
149,2020,27,4,803,176,3,0,14,06/29/2020 21:14:00,07/03/2020 18:17:11
149,2020,28,1,114,56,0,0,2,07/11/2020 02:21:06,07/11/2020 02:21:06
149,2020,31,1,37,1,0,0,2,07/26/2020 16:56:05,07/26/2020 16:56:05
149,2020,36,2,62,26,2,0,3,08/31/2020 23:37:27,09/01/2020 22:29:05
149,2020,37,1,30,5,0,0,3,09/10/2020 22:48:45,09/10/2020 22:48:45
149,2020,44,2,17,2,0,0,3,10/26/2020 17:34:35,10/29/2020 04:10:27
149,2020,45,1,215,74,0,0,5,11/03/2020 18:40:17,11/03/2020 18:40:17
149,2020,49,1,25,4,0,0,1,12/01/2020 03:47:56,12/01/2020 03:47:56
149,2020,50,1,44,15,1,0,4,12/08/2020 22:12:06,12/08/2020 22:12:06
149,2020,51,1,54,0,0,0,2,12/16/2020 18:51:43,12/16/2020 18:51:43
150,2020,16,1,3,0,0,0,1,04/17/2020 15:46:00,04/17/2020 15:46:00
151,2020,17,1,28,24,0,0,2,04/23/2020 03:39:25,04/23/2020 03:39:25
152,2020,19,1,50,0,0,0,2,05/05/2020 07:00:07,05/05/2020 07:00:07
152,2020,20,1,1,1,0,0,1,05/11/2020 22:03:50,05/11/2020 22:03:50
153,2020,20,1,1306,3,5,0,2,05/11/2020 17:36:13,05/11/2020 17:36:13
153,2020,25,1,119,49,0,0,4,06/19/2020 20:16:02,06/19/2020 20:16:02
154,2020,21,1,70,49,0,0,7,05/19/2020 22:48:59,05/19/2020 22:48:59
154,2020,22,2,358,66,0,0,6,05/27/2020 17:59:56,05/28/2020 17:07:56
154,2020,23,1,251,24,0,0,44,06/03/2020 16:52:44,06/03/2020 16:52:44
154,2020,24,2,144,24,1,0,3,06/08/2020 19:24:57,06/10/2020 21:06:52
154,2020,25,2,125,64,0,0,6,06/17/2020 04:56:44,06/18/2020 00:17:47
154,2020,27,1,48,3,0,0,3,07/02/2020 04:39:20,07/02/2020 04:39:20
154,2020,28,1,41,5,0,0,3,07/08/2020 01:53:19,07/08/2020 01:53:19
155,2020,24,1,1,1,0,0,1,06/13/2020 18:59:21,06/13/2020 18:59:21
156,2020,26,1,463,1,2,0,3,06/22/2020 19:51:30,06/22/2020 19:51:30
157,2020,27,1,9758,72,10,0,5,06/29/2020 17:12:47,06/29/2020 17:12:47
157,2020,36,1,60,10,0,0,5,09/04/2020 06:10:31,09/04/2020 06:10:31
157,2020,43,1,230,52,1,0,2,10/19/2020 21:23:47,10/19/2020 21:23:47
157,2020,49,1,123,3,1,0,2,12/02/2020 03:53:22,12/02/2020 03:53:22
157,2021,7,1,221,4,1,0,2,02/09/2021 17:20:02,02/09/2021 17:20:02
158,2020,27,2,370,90,1,0,6,06/30/2020 16:55:03,07/01/2020 01:41:14
159,2020,28,1,44,64,0,0,6,07/08/2020 16:12:10,07/08/2020 16:12:10
159,2020,31,1,66,14,1,0,1,07/29/2020 18:46:45,07/29/2020 18:46:45
159,2021,35,1,966,607,0,0,169,08/24/2021 22:37:57,08/24/2021 22:37:57
159,2021,41,1,2209,2172,0,0,593,10/04/2021 23:09:00,10/04/2021 23:09:00
160,2020,31,1,25,25,0,0,8,07/28/2020 05:30:57,07/28/2020 05:30:57
161,2020,35,1,189,24,0,0,3,08/25/2020 22:39:01,08/25/2020 22:39:01
162,2020,35,1,890,389,11,4,25,08/28/2020 21:52:15,08/28/2020 21:52:15
163,2020,44,1,61,18,0,0,3,10/30/2020 17:03:51,10/30/2020 17:03:51
164,2020,50,1,203,63,1,0,8,12/09/2020 01:18:31,12/09/2020 01:18:31
165,2020,50,1,6,6,0,0,1,12/09/2020 06:23:25,12/09/2020 06:23:25
166,2021,3,1,396,4,0,0,4,01/15/2021 05:02:03,01/15/2021 05:02:03
167,2021,5,1,1,3,0,0,3,01/27/2021 20:32:13,01/27/2021 20:32:13
167,2021,16,1,1,1,0,0,1,04/14/2021 22:19:02,04/14/2021 22:19:02
167,2022,7,1,1,1,0,0,1,02/06/2022 07:24:25,02/06/2022 07:24:25
167,2022,8,2,17,1,0,0,2,02/15/2022 02:19:09,02/15/2022 23:55:03
167,2022,13,1,0,20538,0,111,0,03/24/2022 05:34:46,03/24/2022 05:34:46
167,2022,17,3,146,206,0,0,42,04/19/2022 00:41:50,04/21/2022 21:18:16
167,2022,32,1,3,1,0,0,3,08/05/2022 20:30:56,08/05/2022 20:30:56
167,2022,41,1,0,4282,0,10,9,10/07/2022 20:54:38,10/07/2022 20:54:38
167,2022,42,1,20,66,0,0,1,10/12/2022 20:38:13,10/12/2022 20:38:13
167,2022,43,5,1825,368,5,2,97,10/18/2022 15:29:37,10/21/2022 21:36:37
167,2022,44,4,333,387,2,1,11,10/27/2022 21:06:55,10/29/2022 00:44:53
167,2022,45,3,63,31,1,1,4,11/01/2022 19:30:06,11/04/2022 16:05:45
167,2023,39,1,8,3,0,0,3,09/27/2023 18:16:01,09/27/2023 18:16:01
167,2023,51,4,271,227,0,0,35,12/21/2023 16:37:50,12/22/2023 20:18:29
167,2024,1,1,1,1,0,0,1,01/03/2024 02:02:13,01/03/2024 02:02:13
167,2024,2,1,29,0,1,0,0,01/08/2024 21:15:51,01/08/2024 21:15:51
167,2024,3,1,2,2,0,0,1,01/19/2024 19:32:29,01/19/2024 19:32:29
167,2024,9,2,335,732,3,4,73,02/28/2024 00:05:43,02/28/2024 20:55:27
167,2024,11,3,200,31,3,1,12,03/12/2024 21:42:21,03/15/2024 20:32:23
167,2024,12,2,23,6,0,0,3,03/18/2024 15:12:03,03/22/2024 16:02:44
167,2024,20,2,9,12,0,0,3,05/13/2024 16:53:31,05/17/2024 14:22:17
168,2021,8,1,106,3,1,0,2,02/18/2021 00:00:57,02/18/2021 00:00:57
168,2021,24,1,1,1,0,0,1,06/08/2021 02:26:12,06/08/2021 02:26:12
168,2021,26,1,109,22,0,0,4,06/24/2021 00:06:01,06/24/2021 00:06:01
169,2021,8,1,128,21,0,0,15,02/18/2021 17:44:53,02/18/2021 17:44:53
170,2021,9,1,3,3,0,0,1,02/22/2021 18:15:24,02/22/2021 18:15:24
171,2021,11,1,64318,10,82,0,5,03/11/2021 19:41:26,03/11/2021 19:41:26
171,2021,13,2,1587,197,1,0,15,03/22/2021 17:09:13,03/23/2021 19:21:05
171,2021,19,1,349,120,0,0,6,05/06/2021 22:57:49,05/06/2021 22:57:49
171,2021,20,1,92,27,0,0,6,05/10/2021 16:55:23,05/10/2021 16:55:23
171,2021,23,1,596,0,1,0,6,06/04/2021 22:40:25,06/04/2021 22:40:25
172,2021,14,1,3,3,0,0,2,03/30/2021 02:32:41,03/30/2021 02:32:41
173,2021,18,1,27,9,0,0,2,04/29/2021 17:33:00,04/29/2021 17:33:00
173,2021,22,1,4,4,0,0,3,05/28/2021 21:33:13,05/28/2021 21:33:13
173,2021,23,1,187,1,1,0,4,06/03/2021 18:04:48,06/03/2021 18:04:48
173,2021,40,1,681,183,0,0,9,09/28/2021 17:29:20,09/28/2021 17:29:20
174,2021,19,1,140,0,1,0,0,05/04/2021 01:16:32,05/04/2021 01:16:32
175,2021,21,1,8,1,0,0,1,05/18/2021 01:53:58,05/18/2021 01:53:58
176,2021,22,1,1,1,0,0,1,05/27/2021 22:59:27,05/27/2021 22:59:27
176,2021,23,1,109,0,0,0,2,06/04/2021 22:44:50,06/04/2021 22:44:50
176,2021,26,2,175,109,0,0,3,06/23/2021 19:11:04,06/24/2021 17:19:45
177,2021,22,1,4,1,0,0,1,05/27/2021 23:30:42,05/27/2021 23:30:42
177,2021,47,1,6,1,1,0,1,11/19/2021 19:48:59,11/19/2021 19:48:59
177,2022,8,1,1,1,0,0,1,02/15/2022 00:46:10,02/15/2022 00:46:10
177,2022,22,1,1,1,0,0,1,05/24/2022 05:06:42,05/24/2022 05:06:42
177,2022,46,1,49,0,1,0,0,11/07/2022 15:32:07,11/07/2022 15:32:07
177,2022,49,1,32,66,0,0,1,11/28/2022 20:14:29,11/28/2022 20:14:29
177,2023,16,1,4,4,0,0,1,04/18/2023 23:34:26,04/18/2023 23:34:26
177,2024,12,1,19,0,1,0,0,03/21/2024 17:10:48,03/21/2024 17:10:48
178,2021,23,1,9,0,0,0,1,06/02/2021 20:11:50,06/02/2021 20:11:50
178,2021,26,1,52,0,2,0,0,06/22/2021 07:42:58,06/22/2021 07:42:58
178,2021,40,1,174,62,1,0,3,09/27/2021 16:55:53,09/27/2021 16:55:53
179,2021,29,1,2,2,0,0,1,07/12/2021 22:15:48,07/12/2021 22:15:48
180,2021,31,1,3,3,0,0,2,07/28/2021 16:40:10,07/28/2021 16:40:10
181,2021,40,1,3,3,0,0,1,10/01/2021 04:58:12,10/01/2021 04:58:12
182,2021,41,1,2,1,0,0,1,10/05/2021 00:53:08,10/05/2021 00:53:08
183,2021,41,1,3,0,0,0,1,10/05/2021 02:03:29,10/05/2021 02:03:29
184,2021,42,1,22,2,0,0,1,10/12/2021 19:54:23,10/12/2021 19:54:23
185,2021,44,1,2,2,0,0,1,10/26/2021 02:38:53,10/26/2021 02:38:53
186,2021,47,1,0,10,0,0,7,11/19/2021 00:15:02,11/19/2021 00:15:02
187,2021,48,1,30,0,0,0,1,11/24/2021 23:57:31,11/24/2021 23:57:31
188,2022,3,1,1411,964,10,8,40,01/11/2022 02:13:30,01/11/2022 02:13:30
